email_id,campaign_id,emails_sent,emails_opened,emails_clicked,unsubscribes
8993,8993,13908,3703,590,299
8994,8994,42741,17001,4688,468
8995,8995,47041,13525,1306,328
8996,8996,24447,10209,2317,611
8997,8997,1407,523,59,20
8998,8998,33872,9522,766,295
8999,8999,36337,13347,1693,430
9000,9000,33049,9973,2698,683
9001,9001,17429,3183,743,306
9002,9002,31810,6423,653,364
9003,9003,38483,7758,1615,323
9004,9004,47776,10302,2754,1235
9005,9005,35350,14815,3767,317
9006,9006,21581,6883,385,356
9007,9007,9055,1933,565,195
9008,9008,1440,341,40,25
9009,9009,24010,6626,1861,409
9010,9010,24814,9901,2145,192
9011,9011,31451,10849,1572,162
9012,9012,21686,5970,1177,233
9013,9013,6539,2730,410,166
9014,9014,21323,5569,1187,368
9015,9015,44736,19407,4618,670
9016,9016,25408,10034,2306,371
9017,9017,17495,5146,764,333
9018,9018,9239,1409,306,260
9019,9019,42992,8250,1311,569
9020,9020,22014,9421,637,310
9021,9021,19842,6388,1177,344
9022,9022,9805,3215,563,293
9023,9023,31672,8177,1922,270
9024,9024,1324,369,81,24
9025,9025,46373,7520,2049,429
9026,9026,36141,10488,2305,763
9027,9027,29298,11295,1343,191
9028,9028,32388,6215,955,939
9029,9029,14249,4634,516,356
9030,9030,6748,1532,97,48
9031,9031,46632,9651,1849,1279
9032,9032,16847,6675,1830,129
9033,9033,8342,3255,576,181
9034,9034,27246,6977,1224,356
9035,9035,35279,10564,1509,790
9036,9036,24296,4763,705,330
9037,9037,19119,3974,803,543
9038,9038,23704,6789,1958,243
9039,9039,5774,2489,720,155
9040,9040,14088,4861,797,396
9041,9041,44039,9796,1344,657
9042,9042,28801,12216,1930,775
9043,9043,44060,19655,4952,817
9044,9044,38694,9929,2693,713
9045,9045,44535,10024,1663,817
9046,9046,10231,2538,559,282
9047,9047,46383,8664,1764,908
9048,9048,8264,3160,881,130
9049,9049,18284,7463,2116,231
9050,9050,31836,8795,2526,630
9051,9051,26777,10456,2310,493
9052,9052,10003,2795,740,259
9053,9053,32801,14426,2371,519
9054,9054,38000,13986,2818,1127
9055,9055,6928,2728,139,148
9056,9056,33404,13159,2653,215
9057,9057,41642,10154,2336,912
9058,9058,9336,3743,362,269
9059,9059,30766,6081,1695,249
9060,9060,24942,8507,1642,519
9061,9061,24058,8884,1294,617
9062,9062,48390,11187,2485,424
9063,9063,7150,1910,298,74
9064,9064,16454,5437,1611,227
9065,9065,35204,6924,672,291
9066,9066,9403,2321,506,68
9067,9067,19121,2951,187,331
9068,9068,21536,9331,1855,391
9069,9069,19600,3325,393,176
9070,9070,10249,4255,775,99
9071,9071,23709,3906,468,127
9072,9072,49865,16459,3857,556
9073,9073,13064,3979,1049,274
9074,9074,38028,12641,2103,322
9075,9075,18683,2824,796,187
9076,9076,2576,1087,57,44
9077,9077,44861,14228,1549,592
9078,9078,46184,10273,2898,1104
9079,9079,33044,9662,2036,569
9080,9080,24238,6130,982,160
9081,9081,9341,2644,446,99
9082,9082,22003,5346,1505,268
9083,9083,7378,1504,221,115
9084,9084,23255,9706,1084,242
9085,9085,38820,14498,1187,452
9086,9086,31321,11348,2928,909
9087,9087,23658,3966,834,241
9088,9088,17690,7060,745,198
9089,9089,4312,1211,203,113
9090,9090,36362,16062,3389,482
9091,9091,12857,5367,1358,216
9092,9092,15104,5459,1408,101
9093,9093,9624,3184,639,58
9094,9094,30486,12977,2883,235
9095,9095,29940,7604,841,671
9096,9096,24765,6055,1313,178
9097,9097,19862,7758,551,466
9098,9098,28618,12366,1196,269
9099,9099,47281,12646,2698,1031
9100,9100,40193,7100,361,478
9101,9101,17477,3615,407,181
9102,9102,18501,4385,449,166
9103,9103,37924,14885,2301,277
9104,9104,10657,2098,503,299
9105,9105,1488,505,83,13
9106,9106,29929,8062,1411,388
9107,9107,31265,9460,2476,552
9108,9108,30231,12894,1674,515
9109,9109,4694,1551,162,86
9110,9110,25388,5468,292,500
9111,9111,4931,1724,177,144
9112,9112,23420,7127,1889,494
9113,9113,32184,13824,3748,389
9114,9114,25227,7958,637,230
9115,9115,44127,10710,1773,251
9116,9116,19959,4635,719,207
9117,9117,13046,4742,1209,180
9118,9118,44919,12304,3272,544
9119,9119,5263,1317,312,123
9120,9120,22816,4251,544,230
9121,9121,5455,2156,385,42
9122,9122,48781,19655,3438,937
9123,9123,26336,6786,1725,369
9124,9124,39005,10629,2628,207
9125,9125,42980,18329,5124,460
9126,9126,15347,4363,561,146
9127,9127,26897,9979,1785,563
9128,9128,6785,1035,93,198
9129,9129,9380,2324,541,126
9130,9130,32454,13804,2877,843
9131,9131,13973,3995,330,239
9132,9132,28080,4591,309,241
9133,9133,29157,7057,454,596
9134,9134,31924,5231,362,790
9135,9135,11174,2275,432,89
9136,9136,41627,15974,2243,996
9137,9137,21407,8942,1947,431
9138,9138,11891,3950,562,85
9139,9139,45152,15808,4486,866
9140,9140,9721,3082,173,244
9141,9141,45359,15600,3087,599
9142,9142,40548,6744,1257,748
9143,9143,14921,5189,1110,354
9144,9144,27402,7874,1621,171
9145,9145,29724,8968,1144,445
9146,9146,26698,7026,893,508
9147,9147,29274,12552,3199,644
9148,9148,38032,12936,1327,578
9149,9149,11405,4717,1112,315
9150,9150,2074,640,85,19
9151,9151,42498,11820,2277,1054
9152,9152,25707,6789,1613,222
9153,9153,10355,2570,600,92
9154,9154,17059,5793,730,438
9155,9155,28057,11967,3051,565
9156,9156,11855,3462,220,261
9157,9157,31639,6424,1575,696
9158,9158,17601,6009,1615,518
9159,9159,28275,7615,468,212
9160,9160,20546,6777,1598,147
9161,9161,4158,1846,493,61
9162,9162,33909,13364,1958,795
9163,9163,35075,12578,3634,1001
9164,9164,41375,18208,2147,466
9165,9165,17699,7377,1759,389
9166,9166,43599,15379,3163,308
9167,9167,28999,9757,1278,724
9168,9168,16043,5617,664,421
9169,9169,36404,7949,1700,972
9170,9170,36681,8226,468,545
9171,9171,49575,10271,1717,973
9172,9172,9861,3388,838,99
9173,9173,33363,11034,2717,693
9174,9174,40971,12918,653,999
9175,9175,11338,2244,560,78
9176,9176,15094,2697,650,143
9177,9177,1386,468,51,10
9178,9178,10955,2353,663,121
9179,9179,26885,9171,2030,590
9180,9180,20076,7637,1515,189
9181,9181,12007,3548,340,96
9182,9182,39981,16973,2901,234
9183,9183,8366,1714,234,45
9184,9184,17048,3056,743,292
9185,9185,21984,5928,1148,488
9186,9186,1511,543,120,32
9187,9187,42867,19260,4567,1233
9188,9188,25655,10535,2746,694
9189,9189,12414,5359,1406,226
9190,9190,17854,7987,1965,317
9191,9191,32520,5987,1666,416
9192,9192,48106,14328,2275,379
9193,9193,31487,13945,901,720
9194,9194,37205,10627,885,316
9195,9195,13214,5574,1454,83
9196,9196,41844,9256,2756,961
9197,9197,1633,666,124,37
9198,9198,19548,6609,1268,153
9199,9199,14428,2890,419,317
9200,9200,2638,692,138,60
9201,9201,12662,2907,200,137
9202,9202,45776,16974,2335,1043
9203,9203,26190,5187,450,699
9204,9204,11749,2073,161,187
9205,9205,37962,9638,1180,691
9206,9206,49831,10690,2914,864
9207,9207,2741,494,118,41
9208,9208,34130,6254,1568,1012
9209,9209,31689,12307,2898,484
9210,9210,9893,4312,223,128
9211,9211,22829,4717,703,260
9212,9212,12094,3382,366,65
9213,9213,12214,1981,383,86
9214,9214,45942,18012,5146,469
9215,9215,2517,591,129,35
9216,9216,13935,2414,435,341
9217,9217,4974,1738,98,64
9218,9218,21953,3310,380,285
9219,9219,36897,8758,2472,596
9220,9220,16249,6247,1099,258
9221,9221,40975,12195,2847,777
9222,9222,48584,10599,592,788
9223,9223,18865,6564,1691,254
9224,9224,34419,7561,997,942
9225,9225,6518,1950,177,59
9226,9226,43024,14132,2270,1215
9227,9227,10014,3149,602,79
9228,9228,46193,14511,1582,243
9229,9229,8073,1428,127,207
9230,9230,17752,2810,769,465
9231,9231,36006,5736,1557,717
9232,9232,24847,3946,496,373
9233,9233,5208,884,147,118
9234,9234,18902,7688,1296,131
9235,9235,6814,1964,426,80
9236,9236,24045,10381,2745,460
9237,9237,34437,10911,3142,715
9238,9238,6869,1367,394,170
9239,9239,4670,1327,285,26
9240,9240,42597,10194,2254,1214
9241,9241,36547,16256,2931,710
9242,9242,9145,1645,391,238
9243,9243,22972,8260,1445,514
9244,9244,31456,8860,2441,616
9245,9245,23172,4374,835,543
9246,9246,7319,2160,414,181
9247,9247,30481,8432,1119,862
9248,9248,32665,13425,2237,815
9249,9249,9449,3924,849,178
9250,9250,17487,6316,868,187
9251,9251,30629,9232,835,505
9252,9252,9911,2445,238,86
9253,9253,41453,17626,3684,875
9254,9254,12965,4014,726,244
9255,9255,16448,4247,745,154
9256,9256,31053,13576,2781,835
9257,9257,13463,2887,667,303
9258,9258,45856,15504,1408,1262
9259,9259,2966,1240,251,57
9260,9260,27272,9539,943,549
9261,9261,35636,8641,1261,653
9262,9262,18469,3520,576,362
9263,9263,16238,3990,956,404
9264,9264,23728,4490,493,164
9265,9265,49040,15489,3335,742
9266,9266,11192,3268,435,330
9267,9267,15794,6303,1665,432
9268,9268,26587,9019,578,202
9269,9269,28795,5998,705,186
9270,9270,18157,6488,540,260
9271,9271,46201,9650,2610,1368
9272,9272,12603,5566,856,189
9273,9273,35614,11288,1077,371
9274,9274,24883,7161,865,290
9275,9275,24794,9663,766,686
9276,9276,43756,18945,1910,1171
9277,9277,10653,1866,142,143
9278,9278,38739,8890,2648,515
9279,9279,43044,10186,2458,302
9280,9280,37320,11548,1441,985
9281,9281,20677,5449,961,568
9282,9282,5888,1168,90,173
9283,9283,27730,6431,1111,561
9284,9284,17493,6090,743,344
9285,9285,33840,15133,1413,542
9286,9286,14388,3553,756,295
9287,9287,35623,14770,2121,752
9288,9288,8749,2257,594,57
9289,9289,21714,8530,983,641
9290,9290,43658,7534,1373,1153
9291,9291,32464,13473,1271,720
9292,9292,16375,2695,780,414
9293,9293,37549,7564,991,372
9294,9294,5995,945,166,51
9295,9295,27509,12211,3370,301
9296,9296,32352,10046,2211,953
9297,9297,12009,2912,687,356
9298,9298,42660,7307,856,656
9299,9299,28903,7983,1882,425
9300,9300,48539,7666,1933,964
9301,9301,28080,6253,1009,357
9302,9302,7713,3195,277,204
9303,9303,5185,1584,273,149
9304,9304,42210,6799,914,659
9305,9305,18449,5190,713,96
9306,9306,8043,3379,437,68
9307,9307,13518,2357,143,375
9308,9308,4453,918,271,40
9309,9309,41696,13023,3220,1211
9310,9310,34517,15138,3174,269
9311,9311,12314,2069,305,86
9312,9312,49990,18026,3370,426
9313,9313,3404,1379,282,81
9314,9314,41493,13748,2875,1208
9315,9315,34112,14072,1280,964
9316,9316,43423,7392,526,1126
9317,9317,9940,2258,120,167
9318,9318,33003,6629,1500,604
9319,9319,28730,4893,1443,559
9320,9320,12118,3703,1042,158
9321,9321,40254,14596,2917,661
9322,9322,22211,7727,1733,229
9323,9323,33098,11938,2413,306
9324,9324,16048,2545,327,271
9325,9325,31751,11050,2212,583
9326,9326,14695,3923,622,245
9327,9327,48178,16270,977,947
9328,9328,40665,9425,2056,308
9329,9329,1291,492,125,13
9330,9330,4648,2057,278,117
9331,9331,49632,7823,651,689
9332,9332,37145,12621,2584,1080
9333,9333,28887,10543,2779,447
9334,9334,24411,5911,987,681
9335,9335,2120,894,117,14
9336,9336,12233,2154,155,150
9337,9337,26521,5292,445,338
9338,9338,43952,10360,786,245
9339,9339,9562,3885,529,117
9340,9340,33880,8629,2127,705
9341,9341,22079,5996,660,197
9342,9342,19115,6542,1096,312
9343,9343,48834,21172,2809,1248
9344,9344,48365,20233,5671,1362
9345,9345,22151,6371,674,595
9346,9346,17515,5570,1322,405
9347,9347,48672,20741,1839,335
9348,9348,12176,5271,1499,287
9349,9349,20034,5525,1371,523
9350,9350,4367,762,131,57
9351,9351,12134,4921,1294,239
9352,9352,42584,17984,3691,811
9353,9353,29056,7215,653,716
9354,9354,27044,8083,1775,530
9355,9355,37945,12710,1087,967
9356,9356,44566,13597,1594,710
9357,9357,4856,1544,370,65
9358,9358,47825,8352,686,410
9359,9359,37977,14125,2365,493
9360,9360,46529,14563,980,1387
9361,9361,45283,19583,5242,651
9362,9362,17230,4309,877,265
9363,9363,21466,4062,644,197
9364,9364,18768,3150,436,104
9365,9365,17126,3619,981,118
9366,9366,35551,11719,2125,345
9367,9367,10432,3196,679,287
9368,9368,40533,16939,1645,424
9369,9369,34265,5561,420,988
9370,9370,5322,1566,393,133
9371,9371,4163,1863,187,107
9372,9372,45392,9960,1754,651
9373,9373,19439,3422,727,218
9374,9374,43774,17128,2697,946
9375,9375,45366,7021,1412,452
9376,9376,15582,4540,855,96
9377,9377,11377,4041,269,221
9378,9378,28230,8346,2454,798
9379,9379,33680,14545,3574,551
9380,9380,28265,7140,2060,408
9381,9381,24401,6211,824,662
9382,9382,14633,3293,957,113
9383,9383,22680,8885,1989,227
9384,9384,49436,18122,1394,309
9385,9385,26022,8776,1698,371
9386,9386,16403,6508,1199,382
9387,9387,9866,2048,230,210
9388,9388,6390,1352,297,189
9389,9389,21403,9463,1703,286
9390,9390,2867,829,71,32
9391,9391,29322,5617,1398,157
9392,9392,29836,6994,535,620
9393,9393,9080,3395,421,230
9394,9394,32294,9077,697,917
9395,9395,28529,12488,2380,317
9396,9396,17710,6167,1007,477
9397,9397,38938,11139,708,762
9398,9398,4517,1269,167,76
9399,9399,12067,3058,662,107
9400,9400,49531,19281,5580,875
9401,9401,14516,4154,1005,130
9402,9402,36795,7514,872,1091
9403,9403,37656,12455,886,818
9404,9404,48076,15713,4560,1238
9405,9405,24477,10659,1556,566
9406,9406,41956,13623,3232,944
9407,9407,19107,4663,1184,409
9408,9408,20215,9087,1437,488
9409,9409,10462,2317,454,60
9410,9410,5754,2534,234,154
9411,9411,49327,15187,2640,697
9412,9412,17754,5292,276,119
9413,9413,39530,11502,1978,877
9414,9414,3952,740,163,56
9415,9415,3850,1442,294,91
9416,9416,28755,8541,2047,828
9417,9417,3913,1459,403,87
9418,9418,4754,1850,235,32
9419,9419,32690,13732,798,682
9420,9420,16814,3883,1019,102
9421,9421,17265,3137,233,372
9422,9422,1824,682,134,14
9423,9423,45907,17156,2510,537
9424,9424,32551,8042,758,443
9425,9425,43440,8851,1555,1218
9426,9426,14187,5827,1398,338
9427,9427,33105,11791,2069,927
9428,9428,24269,8591,1337,658
9429,9429,35148,15136,1022,490
9430,9430,31677,5795,760,820
9431,9431,45390,12478,3305,697
9432,9432,39159,16346,4823,749
9433,9433,28562,12289,1348,321
9434,9434,42892,6615,1271,611
9435,9435,8826,3165,250,244
9436,9436,15357,3257,434,454
9437,9437,13279,2516,695,375
9438,9438,34473,6707,997,520
9439,9439,39892,7523,2160,838
9440,9440,29157,12276,1998,684
9441,9441,21440,6805,1632,577
9442,9442,38993,11535,1453,664
9443,9443,34257,11587,3448,804
9444,9444,6588,2118,598,42
9445,9445,11619,3467,217,263
9446,9446,26472,8503,2191,253
9447,9447,23776,9370,2182,369
9448,9448,9725,2144,611,81
9449,9449,19452,5283,1474,469
9450,9450,8248,2444,246,63
9451,9451,40710,7211,1848,1081
9452,9452,16972,4922,1085,92
9453,9453,35351,9150,1248,894
9454,9454,1290,356,31,12
9455,9455,28081,5800,894,285
9456,9456,49293,12610,2064,729
9457,9457,48933,11587,2799,881
9458,9458,5252,790,98,27
9459,9459,47526,7632,2013,426
9460,9460,14319,2227,530,182
9461,9461,35325,7143,1150,940
9462,9462,25965,5507,1368,212
9463,9463,48489,10608,1436,743
9464,9464,8597,2725,606,75
9465,9465,16914,6773,1253,374
9466,9466,29132,11859,2587,669
9467,9467,22595,6816,2019,658
9468,9468,44340,7543,1008,1239
9469,9469,44556,18374,4180,327
9470,9470,11720,3524,245,200
9471,9471,40511,6441,1834,848
9472,9472,28780,7640,818,612
9473,9473,41414,9985,936,283
9474,9474,17139,3385,974,225
9475,9475,34778,8136,427,348
9476,9476,45818,13626,849,427
9477,9477,44517,14706,4367,256
9478,9478,15740,4677,489,327
9479,9479,13971,4888,375,140
9480,9480,47562,10714,1454,1243
9481,9481,30374,13238,1754,494
9482,9482,7431,2412,327,188
9483,9483,48944,11005,1565,858
9484,9484,37401,6301,1559,304
9485,9485,27084,6741,815,713
9486,9486,20143,7828,1572,352
9487,9487,11484,4476,894,202
9488,9488,34271,10309,951,174
9489,9489,47729,8216,658,939
9490,9490,29948,8954,1048,216
9491,9491,27211,10007,1521,375
9492,9492,28127,11299,953,775
9493,9493,11913,5213,1177,299
9494,9494,26344,4809,922,347
9495,9495,18622,6751,1288,472
9496,9496,9587,3056,582,111
9497,9497,20431,4227,1112,518
9498,9498,49519,20179,3319,1279
9499,9499,27822,11380,787,752
9500,9500,36542,11357,1808,753
9501,9501,2078,796,230,57
9502,9502,47336,19807,5203,1062
9503,9503,39950,10147,1522,642
9504,9504,13288,2557,260,297
9505,9505,49578,19101,2696,1407
9506,9506,39741,14981,2185,213
9507,9507,8669,2806,340,76
9508,9508,31125,4955,722,592
9509,9509,22442,7886,1202,508
9510,9510,33291,10335,3088,531
9511,9511,1046,366,20,27
9512,9512,15646,6695,1526,293
9513,9513,36987,6659,443,195
9514,9514,38869,13034,1942,657
9515,9515,15407,4358,1246,153
9516,9516,30084,6530,1590,528
9517,9517,25597,6616,1129,422
9518,9518,7595,2459,551,103
9519,9519,44211,17999,3106,538
9520,9520,13700,4475,770,80
9521,9521,18081,4833,786,362
9522,9522,5973,1599,370,30
9523,9523,49673,22271,2619,777
9524,9524,37028,12816,2227,1080
9525,9525,48099,16754,4000,862
9526,9526,33939,9456,767,890
9527,9527,22660,4842,356,661
9528,9528,12540,3470,938,102
9529,9529,18833,8386,2049,515
9530,9530,45985,7348,969,289
9531,9531,1925,779,190,28
9532,9532,21675,7207,1201,505
9533,9533,3679,580,161,80
9534,9534,3288,937,168,93
9535,9535,17884,4788,1337,406
9536,9536,42340,10276,1788,469
9537,9537,27337,10277,1109,528
9538,9538,3125,988,117,32
9539,9539,38642,11953,3425,558
9540,9540,5435,1669,143,54
9541,9541,1869,476,38,40
9542,9542,42772,9663,2398,401
9543,9543,42304,7205,516,1166
9544,9544,44005,7153,1709,881
9545,9545,1943,628,57,37
9546,9546,5132,2041,262,83
9547,9547,41950,15584,3076,973
9548,9548,15959,6034,512,302
9549,9549,47511,13507,2089,793
9550,9550,29193,4696,977,752
9551,9551,48704,14955,4254,1334
9552,9552,5655,2365,580,145
9553,9553,2094,720,137,53
9554,9554,31827,10026,1839,387
9555,9555,44851,16142,1591,816
9556,9556,34458,7200,789,767
9557,9557,38255,13364,2785,1025
9558,9558,30341,10974,1043,722
9559,9559,16883,5114,1377,283
9560,9560,23822,10243,1944,447
9561,9561,8682,1881,481,66
9562,9562,31795,9627,617,506
9563,9563,30430,8270,1348,206
9564,9564,9951,4440,1090,251
9565,9565,37613,11878,994,219
9566,9566,15920,2670,237,465
9567,9567,30092,7398,1179,175
9568,9568,33996,11465,3176,372
9569,9569,1847,392,20,29
9570,9570,35725,10526,2091,753
9571,9571,18451,6972,1171,520
9572,9572,25772,6367,1513,428
9573,9573,13408,5725,689,349
9574,9574,32236,14003,3143,237
9575,9575,49830,12096,1296,693
9576,9576,12645,3245,745,370
9577,9577,20475,7235,2078,367
9578,9578,10582,4708,615,243
9579,9579,43906,17698,3555,1281
9580,9580,47346,8699,1567,1359
9581,9581,7751,3066,394,122
9582,9582,17361,6704,1246,236
9583,9583,21956,6322,769,340
9584,9584,3429,1181,76,52
9585,9585,35868,5479,1107,360
9586,9586,49184,10469,700,962
9587,9587,17985,5038,1136,169
9588,9588,32776,8063,2324,206
9589,9589,41999,10069,2380,571
9590,9590,14287,5092,1341,349
9591,9591,38885,7591,950,1138
9592,9592,24564,4704,1139,400
9593,9593,23216,4019,1068,623
9594,9594,48347,14076,2570,1393
9595,9595,9747,2638,485,50
9596,9596,42932,9048,828,503
9597,9597,45383,16868,4672,753
9598,9598,25742,4711,854,560
9599,9599,11531,4203,933,319
9600,9600,25761,8346,1382,602
9601,9601,32549,8963,2252,937
9602,9602,15129,5140,288,334
9603,9603,23579,8145,975,448
9604,9604,30091,11303,2529,461
9605,9605,7290,2341,624,203
9606,9606,41023,8061,1861,1180
9607,9607,6916,2638,601,64
9608,9608,46986,10190,1809,1053
9609,9609,26674,5484,604,519
9610,9610,48994,8742,1533,581
9611,9611,25120,5864,1529,510
9612,9612,21859,6811,1242,613
9613,9613,16665,2927,706,104
9614,9614,16220,4122,437,163
9615,9615,11388,3433,541,111
9616,9616,44760,10779,2189,568
9617,9617,30279,9806,2341,871
9618,9618,24611,6962,1090,611
9619,9619,39287,14305,3054,287
9620,9620,10683,4100,1018,69
9621,9621,28382,5727,1059,785
9622,9622,21560,5730,1662,221
9623,9623,29721,7905,1749,537
9624,9624,36275,7343,404,335
9625,9625,24691,7735,729,492
9626,9626,43668,14932,2221,1236
9627,9627,44540,9533,975,664
9628,9628,16996,2633,496,249
9629,9629,7758,2255,532,226
9630,9630,10977,3339,178,314
9631,9631,46940,19581,2504,292
9632,9632,19611,7547,1636,235
9633,9633,6291,2135,337,188
9634,9634,17654,7166,1625,467
9635,9635,45552,7305,2087,297
9636,9636,46198,8286,1267,1118
9637,9637,29280,5963,1418,251
9638,9638,18964,4908,635,129
9639,9639,1174,363,48,23
9640,9640,25796,5047,1381,355
9641,9641,7821,2660,473,142
9642,9642,6229,1002,233,151
9643,9643,49985,8153,1752,325
9644,9644,26524,11068,1372,524
9645,9645,42755,7745,894,919
9646,9646,14058,4264,889,107
9647,9647,48124,12700,3240,1325
9648,9648,19183,3295,184,282
9649,9649,33217,10420,1270,985
9650,9650,15473,6258,543,106
9651,9651,23881,3983,376,527
9652,9652,11018,4617,1124,212
9653,9653,23711,5449,618,613
9654,9654,31206,5394,360,877
9655,9655,46024,13310,1236,823
9656,9656,2571,515,110,14
9657,9657,23679,8088,1918,615
9658,9658,29424,8337,943,397
9659,9659,15573,5405,1319,272
9660,9660,6280,1421,275,81
9661,9661,17742,6576,437,338
9662,9662,37202,13336,1642,891
9663,9663,12650,2491,635,120
9664,9664,45005,18908,1286,1109
9665,9665,12861,2112,415,385
9666,9666,24213,4639,1211,649
9667,9667,36883,5572,1632,330
9668,9668,40798,11384,1520,250
9669,9669,22470,8488,1437,240
9670,9670,47691,9097,2160,953
9671,9671,16183,6735,834,102
9672,9672,46088,17288,2443,1085
9673,9673,12035,3561,712,305
9674,9674,16709,5319,938,201
